"treeID","tree_height_m","mean_return_height_m","point_count","crown_area_m2","equivalent_crown_diameter_m","crown_volume_proxy_m3"
344,24.46,17.4078,150,91.1244999975348,10.7714120193724,2228.9052699397
345,19.28,11.1257746478873,142,80.4096000012646,10.1183339783754,1550.29708802438
346,23.49,16.8509848484848,132,76.8530000008191,9.89203107215977,1805.27697001924
347,21.78,13.532109375,128,61.4508499986432,8.84543115262683,1338.39951297045
348,21.78,14.027868852459,122,69.1150000015165,9.38082891520263,1505.32470003303
349,22.35,13.3295428571429,175,102.193599998718,11.4068809381537,2284.02695997135
350,23.92,17.2761904761905,42,21.9910999997955,5.29149677803597,526.027111995109
351,17.14,10.1730985915493,142,97.0029999992917,11.1134178161825,1662.63141998786
352,22.58,18.1987142857143,70,44.4565999994629,7.52355641593717,1003.83002798787
353,19.99,11.8730327868852,122,57.7317499987802,8.57358426127668,1154.05768247562
354,22.12,14.4602702702703,185,98.3767499966435,11.1918348977391,2176.09370992575
355,24.14,16.8824770642202,109,62.1501500045289,8.89561851121036,1500.30462110933
356,23.99,16.1070114942529,174,100.673900003257,11.3217485666685,2415.16686107814
357,24.01,16.9050649350649,154,97.4451999979895,11.138719948094,2339.65925195173
358,23.79,14.8657258064516,124,68.7075999991298,9.35314029311747,1634.5538039793
359,24.61,15.6827619047619,105,63.2439000004898,8.97355194133849,1556.43237901205
360,21.53,13.698275862069,58,39.0758000002385,7.05357028762498,841.301974005134
361,23.17,16.5495161290323,124,76.1778500000253,9.84848470846839,1765.04078450059
362,20.61,12.7437209302326,129,103.938599999985,11.5038574288971,2142.17454599968
363,20.58,13.247037037037,81,42.990049999505,7.39842089161678,884.735228989813
364,25.22,14.2599516908213,207,90.7140499997351,10.7471259284864,2287.80834099332
365,18.59,13.2072277227723,101,58.0810499993693,8.59948194131118,1079.72671948828
366,21.76,16.6157534246575,73,41.2171499997811,7.2442601624322,896.885183995236
367,23.36,13.966625,160,92.7744499980772,10.8684910856387,2167.21115195508
368,20.86,14.2015217391304,138,72.0401499997063,9.57728394631165,1502.75752899387
369,19.9,11.9688079470199,151,93.2270499992015,10.8949697887597,1855.21829498411
